,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Unnamed: 67
75,Finland,FIN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3498773574829,11.4926624298096,11.4716348648071,11.7279148101807,11.6999225616455,12.2187032699585,12.4842576980591,12.6149435043335,12.7579383850098,12.6649990081787,12.4618701934814,12.4433355331421,12.4147138595581,12.1907577514648,11.9996738433838,12.1376848220825,11.9793186187744,11.5580825805664,11.2070598602295,11.0744342803955,10.972207069397,10.876088142395,10.5400705337524,10.3994731903076,10.5227766036987,10.2389678955078,10.2311220169067,,
77,France,FRA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5009965896606,10.4452610015869,10.4342470169067,10.6019840240479,10.7792158126831,10.8389720916748,10.8771810531616,10.9577140808105,10.8201856613159,10.4804420471191,10.3551263809204,10.3564348220825,10.0942478179932,10.1141309738159,9.92237758636475,9.92166805267334,9.73781490325928,9.61224365234375,9.59853649139404,9.59419918060303,9.59043502807617,9.54159355163574,9.54689502716064,9.56552600860596,9.48199844360352,8.82271194458008,8.87541103363037,,
81,United Kingdom,GBR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3720350265503,11.3914403915405,11.525050163269,11.4627780914307,12.3737344741821,13.2251052856445,13.6043968200684,14.7167654037476,14.4708662033081,13.8993368148804,13.3879680633545,13.7800807952881,13.8071508407593,13.0426292419434,13.1484518051147,13.2431955337524,12.7290105819702,12.2744722366333,12.1287822723389,12.3615922927856,12.2949190139771,12.2454032897949,12.2813653945923,12.1116199493408,12.018479347229,10.7294292449951,11.2324705123901,,
89,Greece,GRC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00047397613525,8.17508697509766,8.98880863189697,8.06789207458496,8.12561893463135,8.31639289855957,8.07203769683838,8.54877948760986,9.13454627990723,8.62540149688721,9.24479007720947,8.08978462219238,7.63677549362183,7.42687034606934,7.63661861419678,7.8240270614624,8.20070362091064,8.08769798278809,7.16932964324951,8.53313446044922,7.68333673477173,8.05513381958008,8.03267192840576,8.45666408538818,8.35541915893555,7.53919172286987,7.11189556121826,,
99,Croatia,HRV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8332357406616,10.3629541397095,10.3505506515503,11.1370267868042,11.1403837203979,11.201714515686,11.3280839920044,12.5106134414673,12.0232057571411,11.5024547576904,11.7812232971191,11.1515274047852,10.914288520813,10.4034261703491,10.7116813659668,10.8336887359619,10.4674768447876,10.8154163360596,10.5198698043823,10.6503143310547,10.4640331268311,10.5424289703369,10.7396984100342,10.4801244735718,10.9761648178101,10.3530426025391,10.720606803894,,
101,Hungary,HUN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0814151763916,10.4845571517944,10.8694581985474,10.2564430236816,10.5633296966553,11.2330541610718,11.3520240783691,11.1195278167725,13.0513229370117,12.0897092819214,12.1468019485474,11.5181198120117,11.0570459365845,10.8671245574951,10.6141624450684,11.2314052581787,10.2943744659424,9.5221004486084,9.41478633880615,10.3912000656128,10.3242197036743,10.6055021286011,10.8394899368286,10.8592433929443,10.1927442550659,9.3338794708252,10.3632917404175,,
111,Ireland,IRL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1052875518799,14.5881376266479,12.195839881897,12.3517360687256,12.4826955795288,12.938889503479,12.7310466766357,12.1440725326538,12.5701971054077,12.5068759918213,12.4351167678833,11.9533157348633,12.1383266448975,11.3260879516602,10.1927270889282,,,,,,,,,12.4752531051636,,11.8775758743286,12.0236730575562,,
116,Italy,ITA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.45182800292969,8.72720146179199,9.02195453643799,9.2203950881958,9.38837718963623,9.32159328460693,9.33592224121094,9.50787544250488,9.63621044158936,9.21776676177979,9.4085693359375,9.15353393554688,9.45093727111816,8.96302890777588,8.86478042602539,8.70691394805908,8.25843811035156,8.01842975616455,8.0210485458374,7.94235134124756,7.94384479522705,7.86237335205078,7.91769123077393,8.11164093017578,8.04736328125,7.4938817024231,7.43716192245483,,
143,Lithuania,LTU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2483863830566,14.5829277038574,10.2474327087402,14.1967058181763,16.6883506774902,15.3608303070068,16.4876022338867,17.4590110778809,17.1585083007812,19.1818199157715,18.2094573974609,15.6859064102173,14.1359329223633,15.0595808029175,14.9808282852173,13.9693470001221,13.1314840316772,14.9880838394165,14.7460718154907,14.5009775161743,14.4306173324585,13.9628229141235,13.6782789230347,13.3184099197388,13.275951385498,12.170557975769,12.7444953918457,,
144,Luxembourg,LUX,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9946479797363,11.1166839599609,10.9695882797241,11.3876857757568,11.370644569397,11.2205286026001,11.5329360961914,11.0636224746704,11.247633934021,11.2383670806885,11.1872911453247,11.2342329025269,11.4387903213501,11.4438514709473,11.4258337020874,11.9670057296753,12.0711107254028,12.1591119766235,11.3840436935425,11.2722311019897,11.093451499939,10.8930511474609,10.7928800582886,10.8911542892456,11.1409530639648,10.6174039840698,10.994065284729,,
145,Latvia,LVA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4210472106934,14.646671295166,14.9533185958862,16.3469982147217,14.8978586196899,14.6156311035156,16.027006149292,16.2490139007568,15.742730140686,16.4174213409424,15.2358856201172,15.360034942627,15.9354991912842,16.4017181396484,14.6940021514893,13.4196310043335,14.2099361419678,14.7431201934814,14.9403123855591,15.1853151321411,15.2136878967285,14.7979717254639,14.9332962036133,14.8106164932251,15.0182542800903,13.7033185958862,12.6532640457153,,
159,Malta,MLT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9047002792358,13.0859384536743,13.5113573074341,12.9086561203003,12.9728145599365,12.8515138626099,13.6067485809326,14.1193323135376,13.0216245651245,13.0653820037842,12.7067279815674,12.9202871322632,12.7065868377686,12.1297454833984,12.8068351745605,13.554051399231,13.4511823654175,13.3912534713745,13.6161975860596,13.3270425796509,13.2297430038452,14.110915184021,13.5024223327637,13.8488693237305,14.0778341293335,12.5467901229858,12.6663818359375,,
176,Netherlands,NLD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.52947330474854,10.7147254943848,10.7291498184204,10.736177444458,11.0394229888916,10.9843473434448,10.7165050506592,11.0190944671631,11.3950128555298,11.7296485900879,12.1407403945923,11.9854497909546,12.047568321228,12.0563087463379,11.7798805236816,11.7047338485718,11.6830587387085,11.7369089126587,11.5621957778931,11.7969799041748,11.8186254501343,12.0879125595093,12.0739765167236,11.9594812393188,11.8349256515503,10.9442539215088,11.019962310791,,
177,Norway,NOR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1315717697144,11.9529342651367,12.9511337280273,12.667947769165,12.3750829696655,12.2750225067139,12.3536577224731,12.222559928894,12.6790180206299,12.444375038147,12.2606573104858,11.939603805542,11.6383047103882,11.5205039978027,11.6466312408447,11.588888168335,11.3563146591187,11.2804746627808,11.0502948760986,11.0784196853638,11.0946817398071,10.9676599502563,11.0532388687134,11.0503911972046,10.8743686676025,10.1225461959839,10.2669334411621,,
190,Poland,POL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3728256225586,12.0212316513062,12.5602149963379,12.0950479507446,13.1575613021851,13.1245346069336,13.4195232391357,13.5851888656616,13.3618850708008,13.0003843307495,13.7390213012695,13.3620262145996,13.2720899581909,12.7606935501099,12.0212306976318,12.0815353393555,12.3105039596558,12.4844741821289,12.3380889892578,12.3902273178101,12.6554670333862,12.0719213485718,11.8687410354614,12.027419090271,11.9878053665161,10.6044521331787,11.1692733764648,,
194,Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2874689102173,13.6082525253296,14.2910861968994,14.2966842651367,15.0885963439941,14.9108409881592,14.6478080749512,15.0870504379272,14.3763580322266,14.369065284729,14.2934398651123,14.1532611846924,13.308819770813,13.272910118103,13.0202569961548,12.972752571106,12.2480764389038,11.0157775878906,10.9740028381348,10.2731599807739,10.5435152053833,10.6469306945801,10.1069326400757,10.2643232345581,10.5292549133301,9.60721397399902,9.70918846130371,,
201,Romania,ROU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.80720520019531,10.9271612167358,9.13021755218506,11.3865308761597,7.99784851074219,8.13998699188232,10.6226367950439,11.4455919265747,10.6277275085449,10.7533826828003,10.8933877944946,11.6164827346802,10.2726764678955,11.3391313552856,9.56932735443115,8.2358341217041,10.3093748092651,7.88751125335693,7.8434419631958,8.42980480194092,8.50127220153809,9.59609127044678,8.50618743896484,9.09863567352295,10.0880603790283,8.80073928833008,8.14435482025146,,
221,Slovak Republic,SVK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.24527454376221,6.74893236160278,7.68892812728882,7.24566888809204,6.70485973358154,7.10075330734253,7.95849180221558,7.60453367233276,10.8187131881714,9.93444347381592,9.77882766723633,10.0411043167114,10.0337495803833,9.9616641998291,10.0805253982544,10.7363271713257,10.3220014572144,9.77054595947266,9.71387577056885,9.33177375793457,9.12630558013916,9.05462169647217,9.8207836151123,9.88332748413086,10.4709911346436,9.93961334228516,9.35237979888916,,
222,Slovenia,SVN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.839991569519,13.4755754470825,13.3956451416016,13.082914352417,13.1335554122925,12.8971576690674,13.1447324752808,13.5882501602173,13.3926591873169,13.6627960205078,14.0315799713135,13.940541267395,13.5291805267334,13.404333114624,13.4246673583984,12.8887500762939,12.5648069381714,12.9351224899292,10.6639356613159,11.7385368347168,11.4590120315552,11.9989252090454,12.3341503143311,12.371244430542,12.5714797973633,11.1256284713745,11.5017423629761,,
223,Sweden,SWE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9406509399414,11.1235055923462,11.7566118240356,12.6438131332397,12.8040809631348,12.0726413726807,12.8035316467285,12.7675857543945,12.5840692520142,12.6436491012573,12.6990404129028,12.7704639434814,12.6989717483521,12.7994794845581,12.8087129592896,12.721360206604,12.7205333709717,12.6329460144043,12.5447206497192,12.8379640579224,13.0176734924316,13.3378877639771,13.6155624389648,13.8270950317383,14.0827951431274,13.4472208023071,13.4986047744751,,
